order_date,order_id,year,month,week,customer_id,platform_id,platform_name,location_id,location_name,region,order_amount,is_negative_revenue,is_future_date,is_missing_key,is_duplicate_order,is_anomalous_day_x,is_anomalous_day_y,is_anomalous_day
2025-09-02,1227,2025,9,36,1041,1,Web,2,Mumbai,West,1606.06,False,False,False,False,False,False,False
2025-07-24,1228,2025,7,30,505,3,Marketplace,3,Bangalore,South,627.09,False,False,False,False,False,False,False
2025-08-03,1229,2025,8,31,1215,1,Web,2,Mumbai,West,1849.72,False,False,False,False,False,False,False
2025-01-19,1230,2025,1,3,1659,3,Marketplace,2,Mumbai,West,190.58,False,False,False,False,False,False,False
2024-10-22,1231,2024,10,43,367,1,Web,2,Mumbai,West,736.12,False,False,False,False,False,False,False
2025-12-27,1232,2025,12,52,956,2,Mobile App,2,Mumbai,West,513.43,False,False,False,False,False,False,False
2024-02-17,1233,2024,2,7,684,3,Marketplace,3,Bangalore,South,1249.76,False,False,False,False,False,False,False
2024-10-09,1234,2024,10,41,1735,1,Web,4,Hyderabad,South,3751.01,False,False,False,False,True,True,True
2025-05-13,1236,2025,5,20,1830,1,Web,2,Mumbai,West,2650.37,False,False,False,False,False,False,False
2024-11-30,1237,2024,11,48,1514,3,Marketplace,1,Delhi,North,1492.59,False,False,False,False,False,False,False
2025-09-07,1238,2025,9,36,1634,2,Mobile App,4,Hyderabad,South,678.69,False,False,False,False,False,False,False
2024-12-20,1239,2024,12,51,378,3,Marketplace,3,Bangalore,South,443.62,False,False,False,False,False,False,False
2025-09-14,1240,2025,9,37,924,1,Web,2,Mumbai,West,1355.22,False,False,False,False,False,False,False
2024-05-09,1241,2024,5,19,986,2,Mobile App,4,Hyderabad,South,459.28,False,False,False,False,False,False,False
2024-09-22,1242,2024,9,38,1593,1,Web,4,Hyderabad,South,1385.7,False,False,False,False,False,False,False
2025-02-18,1243,2025,2,8,1527,1,Web,4,Hyderabad,South,864.01,False,False,False,False,False,False,False
2025-04-05,1244,2025,4,14,1887,2,Mobile App,4,Hyderabad,South,3537.19,False,False,False,False,False,False,False
2024-05-22,1245,2024,5,21,507,2,Mobile App,4,Hyderabad,South,1123.53,False,False,False,False,False,False,False
2024-09-07,1246,2024,9,36,1746,3,Marketplace,3,Bangalore,South,4578.77,False,False,False,False,False,False,False
2025-12-21,1247,2025,12,51,435,1,Web,4,Hyderabad,South,2509.79,False,False,False,False,False,False,False
2024-04-10,1248,2024,4,15,1436,2,Mobile App,4,Hyderabad,South,1996.57,False,False,False,False,False,False,False
2024-11-12,1249,2024,11,46,1290,1,Web,1,Delhi,North,530.55,False,False,False,False,False,False,False
2024-04-02,1250,2024,4,14,73,1,Web,1,Delhi,North,2452.27,False,False,False,False,False,False,False
2025-11-20,1251,2025,11,47,1860,1,Web,1,Delhi,North,1413.86,False,False,False,False,False,False,False
2024-04-01,1253,2024,4,14,1655,3,Marketplace,4,Hyderabad,South,980.72,False,False,False,False,False,False,False
2025-10-10,1254,2025,10,41,1554,2,Mobile App,1,Delhi,North,427.82,False,False,False,False,False,False,False
2024-10-19,1255,2024,10,42,708,2,Mobile App,3,Bangalore,South,2342.99,False,False,False,False,False,False,False
2025-01-04,1256,2025,1,1,1235,1,Web,3,Bangalore,South,1829.57,False,False,False,False,False,False,False
2025-09-29,1257,2025,9,40,1265,3,Marketplace,4,Hyderabad,South,2140.06,False,False,False,False,False,False,False
2025-05-14,1258,2025,5,20,1755,1,Web,3,Bangalore,South,1191.12,False,False,False,False,False,False,False
2025-02-19,1259,2025,2,8,1373,1,Web,4,Hyderabad,South,1183.35,False,False,False,False,False,False,False
2025-02-17,1260,2025,2,8,303,2,Mobile App,1,Delhi,North,231.25,False,False,False,False,False,False,False
2025-05-05,1261,2025,5,19,310,1,Web,1,Delhi,North,3058.33,False,False,False,False,False,False,False
2025-02-15,1262,2025,2,7,1453,3,Marketplace,1,Delhi,North,1689.39,False,False,False,False,False,False,False
2025-09-06,1263,2025,9,36,1936,1,Web,4,Hyderabad,South,475.37,False,False,False,False,False,False,False
2024-07-30,1264,2024,7,31,225,1,Web,3,Bangalore,South,2905.44,False,False,False,False,False,False,False
2024-06-11,1265,2024,6,24,673,1,Web,3,Bangalore,South,3399.27,False,False,False,False,False,False,False
2025-08-22,1266,2025,8,34,427,2,Mobile App,3,Bangalore,South,1976.39,False,False,False,False,False,False,False
2024-05-20,1267,2024,5,21,441,3,Marketplace,1,Delhi,North,2667.68,False,False,False,False,False,False,False
2024-07-09,1268,2024,7,28,910,1,Web,2,Mumbai,West,2058.68,False,False,False,False,False,False,False
2024-04-02,1269,2024,4,14,1824,3,Marketplace,1,Delhi,North,4319.22,False,False,False,False,False,False,False
2025-03-13,1270,2025,3,11,1916,1,Web,1,Delhi,North,593.19,False,False,False,False,False,False,False
2024-03-06,1271,2024,3,10,1667,2,Mobile App,3,Bangalore,South,230.0,False,False,False,False,False,False,False
2025-05-24,1272,2025,5,21,1801,1,Web,3,Bangalore,South,1191.57,False,False,False,False,False,False,False
2025-03-04,1274,2025,3,10,719,1,Web,4,Hyderabad,South,940.31,False,False,False,False,False,False,False
2024-12-01,1275,2024,12,48,929,2,Mobile App,3,Bangalore,South,1079.98,False,False,False,False,False,False,False
2025-12-25,1276,2025,12,52,358,2,Mobile App,3,Bangalore,South,532.76,False,False,False,False,False,False,False
2024-04-27,1277,2024,4,17,1026,2,Mobile App,4,Hyderabad,South,3450.03,False,False,False,False,False,False,False
2025-10-14,1278,2025,10,42,1495,2,Mobile App,2,Mumbai,West,5694.95,False,False,False,False,False,False,False
2024-01-01,1279,2024,1,1,27,1,Web,1,Delhi,North,770.3,False,False,False,False,False,False,False
2025-10-10,1281,2025,10,41,168,1,Web,4,Hyderabad,South,1046.24,False,False,False,False,False,False,False
2025-02-02,1282,2025,2,5,514,2,Mobile App,3,Bangalore,South,1429.55,False,False,False,False,False,False,False
2024-06-19,1283,2024,6,25,968,2,Mobile App,1,Delhi,North,414.46,False,False,False,False,True,True,True
2025-01-30,1284,2025,1,5,1685,1,Web,3,Bangalore,South,1430.65,False,False,False,False,False,False,False
2025-06-05,1285,2025,6,23,847,1,Web,1,Delhi,North,1542.32,False,False,False,False,False,False,False
2025-12-20,1286,2025,12,51,1891,3,Marketplace,3,Bangalore,South,407.01,False,False,False,False,False,False,False
2024-08-30,1287,2024,8,35,1289,1,Web,4,Hyderabad,South,500.87,False,False,False,False,False,False,False
2025-05-14,1289,2025,5,20,1812,1,Web,4,Hyderabad,South,1395.52,False,False,False,False,False,False,False
2024-05-11,1290,2024,5,19,561,1,Web,4,Hyderabad,South,2247.69,False,False,False,False,False,False,False
2025-03-26,1291,2025,3,13,776,1,Web,1,Delhi,North,1035.53,False,False,False,False,False,False,False
2024-04-28,1292,2024,4,17,1981,1,Web,1,Delhi,North,1872.85,False,False,False,False,False,False,False
2025-06-05,1294,2025,6,23,627,2,Mobile App,2,Mumbai,West,1962.74,False,False,False,False,False,False,False
2024-02-12,1295,2024,2,7,1503,1,Web,4,Hyderabad,South,1998.56,False,False,False,False,False,False,False
2025-10-07,1296,2025,10,41,1922,1,Web,3,Bangalore,South,1213.11,False,False,False,False,False,False,False
2024-06-07,1297,2024,6,23,845,1,Web,4,Hyderabad,South,1028.77,False,False,False,False,False,False,False
2025-05-08,1298,2025,5,19,742,1,Web,2,Mumbai,West,1393.04,False,False,False,False,False,False,False
2024-12-30,1299,2024,12,1,1822,2,Mobile App,1,Delhi,North,1643.37,False,False,False,False,False,False,False
2024-10-05,1300,2024,10,40,738,2,Mobile App,4,Hyderabad,South,604.59,False,False,False,False,False,False,False
2025-03-23,1301,2025,3,12,1997,3,Marketplace,3,Bangalore,South,1787.73,False,False,False,False,False,False,False
2024-08-16,1302,2024,8,33,521,2,Mobile App,3,Bangalore,South,2343.76,False,False,False,False,False,False,False
2024-07-08,1303,2024,7,28,928,2,Mobile App,1,Delhi,North,1077.7,False,False,False,False,False,False,False
2024-02-27,1306,2024,2,9,515,2,Mobile App,1,Delhi,North,845.62,False,False,False,False,False,False,False
2025-07-24,1307,2025,7,30,1989,1,Web,4,Hyderabad,South,1079.03,False,False,False,False,False,False,False
2024-10-30,1308,2024,10,44,1486,3,Marketplace,2,Mumbai,West,770.28,False,False,False,False,False,False,False
2025-09-03,1309,2025,9,36,916,1,Web,3,Bangalore,South,230.41,False,False,False,False,False,False,False
2024-05-16,1310,2024,5,20,1529,1,Web,1,Delhi,North,313.19,False,False,False,False,False,False,False
2025-02-07,1311,2025,2,6,1048,1,Web,2,Mumbai,West,1057.08,False,False,False,False,False,False,False
2025-12-26,1312,2025,12,52,1736,1,Web,2,Mumbai,West,5269.78,False,False,False,False,False,False,False
2024-08-11,1313,2024,8,32,841,2,Mobile App,3,Bangalore,South,1543.74,False,False,False,False,False,False,False
2025-11-29,1314,2025,11,48,791,2,Mobile App,4,Hyderabad,South,3394.36,False,False,False,False,False,False,False
2024-05-02,1315,2024,5,18,1615,1,Web,2,Mumbai,West,665.88,False,False,False,False,False,False,False
2024-10-22,1316,2024,10,43,1456,1,Web,2,Mumbai,West,1564.93,False,False,False,False,False,False,False
2025-08-22,1317,2025,8,34,631,1,Web,1,Delhi,North,312.21,False,False,False,False,False,False,False
2025-10-16,1318,2025,10,42,323,3,Marketplace,4,Hyderabad,South,1351.09,False,False,False,False,False,False,False
2024-07-17,1319,2024,7,29,709,3,Marketplace,2,Mumbai,West,389.29,False,False,False,False,False,False,False
2024-03-19,1320,2024,3,12,1294,1,Web,2,Mumbai,West,1087.83,False,False,False,False,True,True,True
2024-03-22,1321,2024,3,12,1961,3,Marketplace,3,Bangalore,South,2653.07,False,False,False,False,False,False,False
2025-08-07,1322,2025,8,32,1579,1,Web,1,Delhi,North,1389.97,False,False,False,False,False,False,False
2025-01-18,1323,2025,1,3,1191,3,Marketplace,3,Bangalore,South,1449.83,False,False,False,False,False,False,False
2024-11-07,1324,2024,11,45,1308,1,Web,4,Hyderabad,South,2133.47,False,False,False,False,False,False,False
2025-01-17,1325,2025,1,3,45,3,Marketplace,4,Hyderabad,South,378.14,False,False,False,False,True,True,True
2024-12-01,1326,2024,12,48,326,1,Web,4,Hyderabad,South,671.12,False,False,False,False,False,False,False
2024-11-03,1327,2024,11,44,839,1,Web,2,Mumbai,West,341.05,False,False,False,False,False,False,False
2025-02-01,1328,2025,2,5,1991,3,Marketplace,4,Hyderabad,South,1360.47,False,False,False,False,False,False,False
2024-12-11,1329,2024,12,50,1500,3,Marketplace,3,Bangalore,South,1352.63,False,False,False,False,False,False,False
2024-12-19,1330,2024,12,51,963,3,Marketplace,4,Hyderabad,South,1774.64,False,False,False,False,False,False,False
2024-02-22,1331,2024,2,8,1714,2,Mobile App,1,Delhi,North,1472.48,False,False,False,False,False,False,False
2025-07-20,1332,2025,7,29,776,1,Web,4,Hyderabad,South,2120.98,False,False,False,False,False,False,False
2024-11-17,1333,2024,11,46,1734,1,Web,2,Mumbai,West,1180.01,False,False,False,False,False,False,False
2025-02-27,1334,2025,2,9,337,1,Web,3,Bangalore,South,3709.08,False,False,False,False,False,False,False
2024-02-21,1335,2024,2,8,493,1,Web,3,Bangalore,South,2190.99,False,False,False,False,False,False,False
2024-08-09,1336,2024,8,32,954,2,Mobile App,4,Hyderabad,South,2463.4,False,False,False,False,False,False,False
2024-12-14,1337,2024,12,50,1101,1,Web,3,Bangalore,South,908.1,False,False,False,False,False,False,False
2024-03-12,1338,2024,3,11,819,1,Web,3,Bangalore,South,65.58,False,False,False,False,False,False,False
2024-12-27,1339,2024,12,52,854,1,Web,1,Delhi,North,2102.74,False,False,False,False,False,False,False
2025-05-28,1340,2025,5,22,1109,2,Mobile App,3,Bangalore,South,3474.72,False,False,False,False,False,False,False
2025-04-07,1341,2025,4,15,674,1,Web,3,Bangalore,South,2261.26,False,False,False,False,False,False,False
2024-03-12,1342,2024,3,11,329,1,Web,3,Bangalore,South,375.72,False,False,False,False,False,False,False
2025-12-24,1343,2025,12,52,1719,1,Web,4,Hyderabad,South,2404.93,False,False,False,False,False,False,False
2025-05-13,1344,2025,5,20,1578,1,Web,3,Bangalore,South,1644.23,False,False,False,False,False,False,False
2025-02-04,1345,2025,2,6,1324,1,Web,1,Delhi,North,1457.51,False,False,False,False,False,False,False
2024-03-10,1346,2024,3,10,1627,3,Marketplace,1,Delhi,North,1565.78,False,False,False,False,False,False,False
2024-03-21,1347,2024,3,12,12,3,Marketplace,3,Bangalore,South,4710.53,False,False,False,False,True,True,True
2025-11-20,1348,2025,11,47,1667,1,Web,2,Mumbai,West,2255.56,False,False,False,False,False,False,False
2025-11-03,1349,2025,11,45,1352,2,Mobile App,4,Hyderabad,South,689.42,False,False,False,False,False,False,False
2025-10-03,1350,2025,10,40,166,3,Marketplace,2,Mumbai,West,714.03,False,False,False,False,False,False,False
2024-01-16,1351,2024,1,3,367,2,Mobile App,1,Delhi,North,970.39,False,False,False,False,False,False,False
2025-12-09,1352,2025,12,50,193,3,Marketplace,2,Mumbai,West,2055.5,False,False,False,False,False,False,False
2024-04-28,1353,2024,4,17,1012,2,Mobile App,4,Hyderabad,South,981.97,False,False,False,False,False,False,False
2025-08-10,1354,2025,8,32,1425,1,Web,4,Hyderabad,South,566.79,False,False,False,False,False,False,False
2024-06-14,1355,2024,6,24,1929,1,Web,4,Hyderabad,South,597.51,False,False,False,False,False,False,False
2024-03-31,1356,2024,3,13,536,1,Web,4,Hyderabad,South,1282.41,False,False,False,False,False,False,False
2024-06-28,1357,2024,6,26,1680,3,Marketplace,4,Hyderabad,South,466.81,False,False,False,False,False,False,False
2024-11-21,1358,2024,11,47,1358,1,Web,1,Delhi,North,240.51,False,False,False,False,False,False,False
2024-05-09,1359,2024,5,19,866,1,Web,3,Bangalore,South,1616.51,False,False,False,False,False,False,False
2025-10-25,1360,2025,10,43,1141,1,Web,3,Bangalore,South,640.65,False,False,False,False,False,False,False
2024-06-07,1361,2024,6,23,1413,3,Marketplace,1,Delhi,North,1023.05,False,False,False,False,False,False,False
2024-07-28,1362,2024,7,30,301,1,Web,4,Hyderabad,South,1348.74,False,False,False,False,False,False,False
2024-01-10,1364,2024,1,2,680,3,Marketplace,2,Mumbai,West,492.75,False,False,False,False,False,False,False
2024-02-21,1365,2024,2,8,596,2,Mobile App,2,Mumbai,West,1108.07,False,False,False,False,False,False,False
2025-02-05,1366,2025,2,6,189,2,Mobile App,2,Mumbai,West,752.45,False,False,False,False,False,False,False
2025-12-21,1367,2025,12,51,1930,1,Web,3,Bangalore,South,1906.11,False,False,False,False,False,False,False
2025-08-26,1368,2025,8,35,945,2,Mobile App,2,Mumbai,West,2759.19,False,False,False,False,False,False,False
2024-09-18,1369,2024,9,38,1564,2,Mobile App,4,Hyderabad,South,1471.13,False,False,False,False,False,False,False
2025-10-20,1370,2025,10,43,854,1,Web,1,Delhi,North,1576.88,False,False,False,False,False,False,False
2024-05-15,1373,2024,5,20,39,3,Marketplace,1,Delhi,North,3897.06,False,False,False,False,False,False,False
2025-07-24,1374,2025,7,30,294,1,Web,1,Delhi,North,2328.82,False,False,False,False,False,False,False
2024-11-12,1375,2024,11,46,1245,2,Mobile App,2,Mumbai,West,2542.2,False,False,False,False,False,False,False
2025-09-08,1376,2025,9,37,229,3,Marketplace,1,Delhi,North,1288.66,False,False,False,False,False,False,False
2025-08-11,1377,2025,8,33,904,2,Mobile App,3,Bangalore,South,1928.15,False,False,False,False,False,False,False
2024-08-11,1378,2024,8,32,1648,1,Web,3,Bangalore,South,2005.2,False,False,False,False,False,False,False
2025-05-30,1379,2025,5,22,689,2,Mobile App,1,Delhi,North,2398.9,False,False,False,False,False,False,False
2025-05-28,1380,2025,5,22,1466,1,Web,2,Mumbai,West,493.4,False,False,False,False,False,False,False
2024-04-22,1381,2024,4,17,1376,1,Web,3,Bangalore,South,52.92,False,False,False,False,False,False,False
2024-11-17,1382,2024,11,46,789,1,Web,4,Hyderabad,South,2094.17,False,False,False,False,False,False,False
2024-11-23,1383,2024,11,47,633,1,Web,3,Bangalore,South,1290.68,False,False,False,False,False,False,False
2024-12-05,1384,2024,12,49,960,1,Web,4,Hyderabad,South,2352.91,False,False,False,False,False,False,False
2024-09-23,1385,2024,9,39,334,2,Mobile App,4,Hyderabad,South,2019.21,False,False,False,False,False,False,False
2024-02-21,1386,2024,2,8,1504,1,Web,4,Hyderabad,South,1782.39,False,False,False,False,False,False,False
2024-01-06,1387,2024,1,1,1691,1,Web,2,Mumbai,West,1897.62,False,False,False,False,False,False,False
2024-10-26,1388,2024,10,43,1626,2,Mobile App,2,Mumbai,West,518.58,False,False,False,False,False,False,False
2025-05-08,1389,2025,5,19,1688,1,Web,2,Mumbai,West,980.91,False,False,False,False,False,False,False
2025-08-26,1391,2025,8,35,1589,1,Web,1,Delhi,North,3381.44,False,False,False,False,False,False,False
2025-07-27,1393,2025,7,30,183,1,Web,2,Mumbai,West,3704.71,False,False,False,False,False,False,False
2024-02-21,1394,2024,2,8,1782,3,Marketplace,3,Bangalore,South,820.36,False,False,False,False,False,False,False
2024-12-13,1395,2024,12,50,1280,3,Marketplace,4,Hyderabad,South,5028.04,False,False,False,False,False,False,False
2024-04-06,1396,2024,4,14,1675,3,Marketplace,4,Hyderabad,South,1821.62,False,False,False,False,False,False,False
2025-12-09,1397,2025,12,50,1670,1,Web,1,Delhi,North,1584.37,False,False,False,False,False,False,False
2024-01-11,1398,2024,1,2,1672,1,Web,4,Hyderabad,South,3803.47,False,False,False,False,False,False,False
2025-09-27,1399,2025,9,39,1510,1,Web,1,Delhi,North,1093.29,False,False,False,False,False,False,False
2024-12-13,1400,2024,12,50,97,1,Web,4,Hyderabad,South,3107.07,False,False,False,False,False,False,False
2024-11-19,1401,2024,11,47,1114,1,Web,1,Delhi,North,2794.31,False,False,False,False,False,False,False
2025-03-02,1403,2025,3,9,1909,3,Marketplace,4,Hyderabad,South,1822.84,False,False,False,False,False,False,False
2025-07-16,1404,2025,7,29,728,1,Web,1,Delhi,North,1343.78,False,False,False,False,False,False,False
2024-08-20,1405,2024,8,34,767,2,Mobile App,4,Hyderabad,South,3628.81,False,False,False,False,False,False,False
2025-04-02,1407,2025,4,14,1935,2,Mobile App,4,Hyderabad,South,985.09,False,False,False,False,False,False,False
2024-11-26,1408,2024,11,48,1131,1,Web,4,Hyderabad,South,1777.18,False,False,False,False,False,False,False
2025-08-25,1409,2025,8,35,442,2,Mobile App,1,Delhi,North,2476.51,False,False,False,False,False,False,False
2025-05-21,1410,2025,5,21,481,1,Web,2,Mumbai,West,2693.83,False,False,False,False,False,False,False
2024-02-04,1411,2024,2,5,1448,2,Mobile App,4,Hyderabad,South,612.85,False,False,False,False,False,False,False
2024-03-27,1412,2024,3,13,1709,2,Mobile App,2,Mumbai,West,2177.91,False,False,False,False,False,False,False
2024-07-01,1413,2024,7,27,261,1,Web,3,Bangalore,South,1592.0,False,False,False,False,False,False,False
2024-11-27,1414,2024,11,48,1317,2,Mobile App,2,Mumbai,West,318.17,False,False,False,False,False,False,False
2025-03-09,1415,2025,3,10,332,1,Web,2,Mumbai,West,1404.04,False,False,False,False,False,False,False
2025-05-06,1416,2025,5,19,677,2,Mobile App,3,Bangalore,South,3129.91,False,False,False,False,False,False,False
2024-08-26,1417,2024,8,35,1942,1,Web,1,Delhi,North,3657.15,False,False,False,False,True,True,True
2024-02-09,1418,2024,2,6,1806,1,Web,2,Mumbai,West,1340.23,False,False,False,False,False,False,False
2024-08-16,1419,2024,8,33,733,3,Marketplace,3,Bangalore,South,1838.57,False,False,False,False,False,False,False
2025-05-16,1420,2025,5,20,461,1,Web,3,Bangalore,South,1972.67,False,False,False,False,False,False,False
2025-03-19,1421,2025,3,12,780,1,Web,1,Delhi,North,1822.14,False,False,False,False,False,False,False
2025-05-24,1422,2025,5,21,407,1,Web,2,Mumbai,West,231.53,False,False,False,False,False,False,False
2025-09-11,1423,2025,9,37,1827,1,Web,1,Delhi,North,1422.66,False,False,False,False,False,False,False
2025-01-18,1425,2025,1,3,1586,1,Web,2,Mumbai,West,1019.32,False,False,False,False,False,False,False
2025-06-05,1426,2025,6,23,235,3,Marketplace,3,Bangalore,South,1218.64,False,False,False,False,False,False,False
2024-01-05,1427,2024,1,1,196,1,Web,2,Mumbai,West,2333.42,False,False,False,False,False,False,False
2024-05-06,1428,2024,5,19,915,2,Mobile App,2,Mumbai,West,1323.17,False,False,False,False,False,False,False
2025-04-01,1429,2025,4,14,356,2,Mobile App,4,Hyderabad,South,1906.01,False,False,False,False,False,False,False
2024-07-30,1430,2024,7,31,1013,3,Marketplace,2,Mumbai,West,1412.53,False,False,False,False,False,False,False
2024-07-20,1431,2024,7,29,743,2,Mobile App,3,Bangalore,South,3422.41,False,False,False,False,False,False,False
2025-08-29,1432,2025,8,35,1705,1,Web,2,Mumbai,West,185.35,False,False,False,False,False,False,False
2025-06-08,1433,2025,6,23,595,2,Mobile App,3,Bangalore,South,2169.78,False,False,False,False,False,False,False
2025-07-03,1434,2025,7,27,1059,3,Marketplace,2,Mumbai,West,1440.39,False,False,False,False,False,False,False
2025-02-06,1435,2025,2,6,430,3,Marketplace,3,Bangalore,South,2333.68,False,False,False,False,False,False,False
2025-05-04,1436,2025,5,18,1413,2,Mobile App,1,Delhi,North,4553.1,False,False,False,False,False,False,False
2025-05-06,1437,2025,5,19,233,1,Web,3,Bangalore,South,1794.67,False,False,False,False,False,False,False
2025-04-28,1438,2025,4,18,1697,2,Mobile App,4,Hyderabad,South,241.92,False,False,False,False,False,False,False
2024-11-02,1439,2024,11,44,1940,1,Web,3,Bangalore,South,2301.83,False,False,False,False,False,False,False
2024-03-18,1440,2024,3,12,399,3,Marketplace,1,Delhi,North,2006.37,False,False,False,False,False,False,False
2025-11-14,1441,2025,11,46,1540,1,Web,1,Delhi,North,1848.95,False,False,False,False,False,False,False
2025-05-22,1443,2025,5,21,1955,1,Web,2,Mumbai,West,2359.51,False,False,False,False,False,False,False
2024-01-01,1444,2024,1,1,1679,3,Marketplace,3,Bangalore,South,1431.44,False,False,False,False,False,False,False
2024-11-21,1445,2024,11,47,102,1,Web,4,Hyderabad,South,1130.59,False,False,False,False,False,False,False
2025-09-04,1447,2025,9,36,74,1,Web,1,Delhi,North,485.8,False,False,False,False,False,False,False
2025-08-15,1448,2025,8,33,1729,1,Web,2,Mumbai,West,1083.06,False,False,False,False,False,False,False
2025-09-22,1449,2025,9,39,199,3,Marketplace,3,Bangalore,South,757.81,False,False,False,False,False,False,False
2025-04-05,1450,2025,4,14,479,1,Web,2,Mumbai,West,1566.87,False,False,False,False,False,False,False
2025-03-28,1451,2025,3,13,948,3,Marketplace,4,Hyderabad,South,143.33,False,False,False,False,False,False,False
2024-04-27,1452,2024,4,17,1205,1,Web,3,Bangalore,South,2017.57,False,False,False,False,False,False,False
2025-06-30,1453,2025,6,27,670,2,Mobile App,4,Hyderabad,South,641.58,False,False,False,False,False,False,False
2025-09-12,1454,2025,9,37,1821,1,Web,1,Delhi,North,816.59,False,False,False,False,False,False,False
2024-07-09,1455,2024,7,28,568,1,Web,2,Mumbai,West,485.14,False,False,False,False,False,False,False
2024-10-28,1456,2024,10,44,352,1,Web,2,Mumbai,West,3872.29,False,False,False,False,False,False,False
2025-10-30,1457,2025,10,44,998,1,Web,4,Hyderabad,South,1800.48,False,False,False,False,False,False,False
2024-11-18,1458,2024,11,47,1639,1,Web,3,Bangalore,South,648.54,False,False,False,False,False,False,False
2025-02-10,1459,2025,2,7,434,1,Web,2,Mumbai,West,2526.3,False,False,False,False,False,False,False
2024-01-18,1460,2024,1,3,866,2,Mobile App,3,Bangalore,South,1621.53,False,False,False,False,False,False,False
2024-02-14,1461,2024,2,7,1543,1,Web,4,Hyderabad,South,2107.18,False,False,False,False,False,False,False
2025-06-07,1463,2025,6,23,691,3,Marketplace,3,Bangalore,South,1063.8,False,False,False,False,False,False,False
2024-02-22,1464,2024,2,8,1146,1,Web,1,Delhi,North,816.18,False,False,False,False,False,False,False
2025-08-07,1465,2025,8,32,1696,1,Web,1,Delhi,North,559.93,False,False,False,False,False,False,False
2024-07-06,1466,2024,7,27,1022,2,Mobile App,4,Hyderabad,South,1666.71,False,False,False,False,False,False,False
2024-04-21,1467,2024,4,16,1455,3,Marketplace,3,Bangalore,South,2503.05,False,False,False,False,False,False,False
2024-04-18,1468,2024,4,16,972,2,Mobile App,3,Bangalore,South,2402.65,False,False,False,False,False,False,False
2025-07-29,1469,2025,7,31,1085,1,Web,4,Hyderabad,South,2590.62,False,False,False,False,False,False,False
2024-04-30,1470,2024,4,18,671,1,Web,2,Mumbai,West,407.32,False,False,False,False,False,False,False
2024-06-07,1472,2024,6,23,758,2,Mobile App,4,Hyderabad,South,571.77,False,False,False,False,False,False,False
2024-10-16,1473,2024,10,42,1748,3,Marketplace,3,Bangalore,South,1697.46,False,False,False,False,False,False,False
2025-05-28,1474,2025,5,22,1428,1,Web,2,Mumbai,West,452.0,False,False,False,False,False,False,False
2025-01-09,1475,2025,1,2,589,2,Mobile App,2,Mumbai,West,2748.96,False,False,False,False,False,False,False
2024-04-19,1476,2024,4,16,1128,1,Web,4,Hyderabad,South,456.26,False,False,False,False,False,False,False
2025-11-10,1477,2025,11,46,1143,2,Mobile App,3,Bangalore,South,378.64,False,False,False,False,False,False,False
2024-09-28,1478,2024,9,39,1656,2,Mobile App,2,Mumbai,West,766.06,False,False,False,False,False,False,False
2024-01-23,1479,2024,1,4,403,3,Marketplace,1,Delhi,North,424.14,False,False,False,False,False,False,False
2025-05-14,1480,2025,5,20,485,2,Mobile App,1,Delhi,North,974.96,False,False,False,False,False,False,False
2024-02-27,1481,2024,2,9,1206,1,Web,2,Mumbai,West,2205.77,False,False,False,False,False,False,False
2025-09-10,1482,2025,9,37,979,1,Web,2,Mumbai,West,685.53,False,False,False,False,False,False,False
2025-12-11,1483,2025,12,50,840,1,Web,3,Bangalore,South,843.39,False,False,False,False,False,False,False
2024-08-06,1484,2024,8,32,1343,3,Marketplace,4,Hyderabad,South,747.96,False,False,False,False,False,False,False
2024-11-16,1485,2024,11,46,71,1,Web,2,Mumbai,West,138.55,False,False,False,False,False,False,False
2024-10-02,1486,2024,10,40,828,3,Marketplace,2,Mumbai,West,3184.02,False,False,False,False,False,False,False
2024-10-11,1487,2024,10,41,1718,1,Web,1,Delhi,North,1211.31,False,False,False,False,False,False,False
2024-01-08,1488,2024,1,2,1447,3,Marketplace,3,Bangalore,South,601.98,False,False,False,False,False,False,False
2024-08-22,1489,2024,8,34,381,1,Web,3,Bangalore,South,1405.68,False,False,False,False,False,False,False
2025-07-18,1490,2025,7,29,205,1,Web,4,Hyderabad,South,1471.92,False,False,False,False,False,False,False
2025-04-10,1492,2025,4,15,638,2,Mobile App,1,Delhi,North,388.46,False,False,False,False,False,False,False
2025-03-24,1493,2025,3,13,1196,3,Marketplace,4,Hyderabad,South,1946.32,False,False,False,False,False,False,False
2024-05-02,1494,2024,5,18,302,2,Mobile App,1,Delhi,North,1500.61,False,False,False,False,False,False,False
2024-08-14,1495,2024,8,33,1808,2,Mobile App,4,Hyderabad,South,1737.62,False,False,False,False,False,False,False
2025-12-28,1496,2025,12,52,1296,2,Mobile App,1,Delhi,North,1273.64,False,False,False,False,False,False,False
2025-07-03,1498,2025,7,27,861,2,Mobile App,2,Mumbai,West,225.34,False,False,False,False,False,False,False
2024-09-14,1499,2024,9,37,1641,2,Mobile App,2,Mumbai,West,744.35,False,False,False,False,False,False,False
2024-11-12,1500,2024,11,46,1288,1,Web,2,Mumbai,West,998.1,False,False,False,False,False,False,False
2025-02-06,1502,2025,2,6,1760,3,Marketplace,3,Bangalore,South,1369.19,False,False,False,False,False,False,False
2024-12-14,1503,2024,12,50,439,1,Web,3,Bangalore,South,1715.3,False,False,False,False,False,False,False
